,topkills1,topdeaths1,topassists1,topdoublekills1,toptriplekills1,topquadrakills1,toppentakills1,topdamagetochampions1,topdpm1,topdamageshare1,topdamagetakenperminute1,topwardsplaced1,topwpm1,topcontrolwardsbought1,topvspm1,toptotalgold1,topearned gpm1,topearnedgoldshare1,topcspm1,topgolddiffat101,topxpdiffat101,topcsdiffat101,topgolddiffat151,topxpdiffat151,topcsdiffat151,jgkills1,jgdeaths1,jgassists1,jgdoublekills1,jgtriplekills1,jgquadrakills1,jgpentakills1,jgdamagetochampions1,jgdpm1,jgdamageshare1,jgdamagetakenperminute1,jgwardsplaced1,jgwpm1,jgcontrolwardsbought1,jgvspm1,jgtotalgold1,jgearned gpm1,jgearnedgoldshare1,jgcspm1,jggolddiffat101,jgxpdiffat101,jgcsdiffat101,jggolddiffat151,jgxpdiffat151,jgcsdiffat151,midkills1,middeaths1,midassists1,middoublekills1,midtriplekills1,midquadrakills1,midpentakills1,middamagetochampions1,middpm1,middamageshare1,middamagetakenperminute1,midwardsplaced1,midwpm1,midcontrolwardsbought1,midvspm1,midtotalgold1,midearned gpm1,midearnedgoldshare1,midcspm1,midgolddiffat101,midxpdiffat101,midcsdiffat101,midgolddiffat151,midxpdiffat151,midcsdiffat151,botkills1,botdeaths1,botassists1,botdoublekills1,bottriplekills1,botquadrakills1,botpentakills1,botdamagetochampions1,botdpm1,botdamageshare1,botdamagetakenperminute1,botwardsplaced1,botwpm1,botcontrolwardsbought1,botvspm1,bottotalgold1,botearned gpm1,botearnedgoldshare1,botcspm1,botgolddiffat101,botxpdiffat101,botcsdiffat101,botgolddiffat151,botxpdiffat151,botcsdiffat151,supkills1,supdeaths1,supassists1,supdoublekills1,suptriplekills1,supquadrakills1,suppentakills1,supdamagetochampions1,supdpm1,supdamageshare1,supdamagetakenperminute1,supwardsplaced1,supwpm1,supcontrolwardsbought1,supvspm1,suptotalgold1,supearned gpm1,supearnedgoldshare1,supcspm1,supgolddiffat101,supxpdiffat101,supcsdiffat101,supgolddiffat151,supxpdiffat151,supcsdiffat151,topkills0,topdeaths0,topassists0,topdoublekills0,toptriplekills0,topquadrakills0,toppentakills0,topdamagetochampions0,topdpm0,topdamageshare0,topdamagetakenperminute0,topwardsplaced0,topwpm0,topcontrolwardsbought0,topvspm0,toptotalgold0,topearned gpm0,topearnedgoldshare0,topcspm0,topgolddiffat100,topxpdiffat100,topcsdiffat100,topgolddiffat150,topxpdiffat150,topcsdiffat150,jgkills0,jgdeaths0,jgassists0,jgdoublekills0,jgtriplekills0,jgquadrakills0,jgpentakills0,jgdamagetochampions0,jgdpm0,jgdamageshare0,jgdamagetakenperminute0,jgwardsplaced0,jgwpm0,jgcontrolwardsbought0,jgvspm0,jgtotalgold0,jgearned gpm0,jgearnedgoldshare0,jgcspm0,jggolddiffat100,jgxpdiffat100,jgcsdiffat100,jggolddiffat150,jgxpdiffat150,jgcsdiffat150,midkills0,middeaths0,midassists0,middoublekills0,midtriplekills0,midquadrakills0,midpentakills0,middamagetochampions0,middpm0,middamageshare0,middamagetakenperminute0,midwardsplaced0,midwpm0,midcontrolwardsbought0,midvspm0,midtotalgold0,midearned gpm0,midearnedgoldshare0,midcspm0,midgolddiffat100,midxpdiffat100,midcsdiffat100,midgolddiffat150,midxpdiffat150,midcsdiffat150,botkills0,botdeaths0,botassists0,botdoublekills0,bottriplekills0,botquadrakills0,botpentakills0,botdamagetochampions0,botdpm0,botdamageshare0,botdamagetakenperminute0,botwardsplaced0,botwpm0,botcontrolwardsbought0,botvspm0,bottotalgold0,botearned gpm0,botearnedgoldshare0,botcspm0,botgolddiffat100,botxpdiffat100,botcsdiffat100,botgolddiffat150,botxpdiffat150,botcsdiffat150,supkills0,supdeaths0,supassists0,supdoublekills0,suptriplekills0,supquadrakills0,suppentakills0,supdamagetochampions0,supdpm0,supdamageshare0,supdamagetakenperminute0,supwardsplaced0,supwpm0,supcontrolwardsbought0,supvspm0,suptotalgold0,supearned gpm0,supearnedgoldshare0,supcspm0,supgolddiffat100,supxpdiffat100,supcsdiffat100,supgolddiffat150,supxpdiffat150,supcsdiffat150,gamelength,winner
219,0.0,2.0,1.0,0.0,0.0,0.0,0.0,4966.0,227.6241,0.192332,756.8067,6.0,0.275,2.0,0.8709,6959.0,183.9419,0.201294,8.4798,-524.0,-63.0,-16.0,-1103.0,-485.0,-26.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,5597.0,256.547,0.21677,1106.8602,7.0,0.3209,6.0,0.9626,6719.0,172.9412,0.189256,6.0046,13.0,-307.0,7.0,11.0,-21.0,15.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,8831.0,404.7823,0.342022,621.9557,7.0,0.3209,3.0,0.8709,8392.0,249.6257,0.273173,8.7089,182.0,337.0,9.0,-193.0,16.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,4303.0,197.2345,0.166654,447.5936,9.0,0.4125,2.0,1.6501,7842.0,224.4156,0.245585,9.0298,78.0,73.0,2.0,-1036.0,-558.0,-9.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,2123.0,97.3109,0.0822231,365.8212,28.0,1.2834,9.0,2.7044,4754.0,82.8724,0.0906913,1.4668,126.0,-116.0,2.0,15.0,-612.0,2.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,19515.0,894.4996,0.379869,728.2964,13.0,0.5959,5.0,1.3293,10920.0,365.5004,0.271113,10.4049,524.0,63.0,16.0,1103.0,485.0,26.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,6256.0,286.7532,0.121776,792.605,7.0,0.3209,5.0,1.5584,7834.0,224.0489,0.166191,5.5004,-13.0,307.0,-7.0,-11.0,21.0,-15.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,8647.0,396.3484,0.168318,820.6112,6.0,0.275,2.0,1.2376,8805.0,268.5561,0.199204,8.7089,-182.0,-337.0,-9.0,193.0,-16.0,-1.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,13449.0,616.4553,0.261791,37.2651,10.0,0.4584,4.0,0.7334,10647.0,352.987,0.261831,9.7632,-78.0,-73.0,-2.0,1036.0,558.0,9.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,3506.0,160.7028,0.068246,256.0428,26.0,1.1917,10.0,2.246,5936.0,137.0512,0.10166,1.3293,-126.0,116.0,-2.0,-15.0,612.0,-2.0,1309,0
220,4.0,2.0,6.0,0.0,0.0,0.0,0.0,18426.0,549.2101,0.224713,789.8361,10.0,0.2981,8.0,0.9836,12134.0,231.0581,0.192281,5.9911,-622.0,-476.0,-21.0,-1303.0,-30.0,-35.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,15448.0,460.4471,0.188395,799.7317,11.0,0.3279,10.0,1.5201,13084.0,259.3741,0.215845,6.1401,316.0,1005.0,26.0,952.0,693.0,26.0,4.0,4.0,6.0,0.0,0.0,0.0,0.0,24869.0,741.2519,0.303288,708.6736,13.0,0.3875,3.0,1.3711,12295.0,235.8569,0.196274,7.1237,460.0,377.0,6.0,237.0,413.0,3.0,2.0,1.0,7.0,0.0,0.0,0.0,0.0,18139.0,540.6557,0.221213,384.4411,17.0,0.5067,7.0,1.8778,15848.0,341.7586,0.284404,10.0447,535.0,143.0,8.0,1178.0,209.0,16.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,5116.0,152.4888,0.0623918,409.538,63.0,1.8778,21.0,2.7422,8865.0,133.6215,0.111195,0.4769,-334.0,211.0,0.0,-180.0,251.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,10160.0,302.8316,0.146107,1230.6408,12.0,0.3577,8.0,1.1326,12200.0,233.0253,0.24269,7.5112,622.0,476.0,21.0,1303.0,30.0,35.0,1.0,3.0,7.0,0.0,0.0,0.0,0.0,17547.0,523.0104,0.252337,956.2742,22.0,0.6557,6.0,1.848,9570.0,154.6349,0.161047,4.7094,-316.0,-1005.0,-26.0,-952.0,-693.0,-26.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,20469.0,610.1043,0.294357,518.5693,9.0,0.2683,3.0,1.1326,12776.0,250.1937,0.260571,8.763,-460.0,-377.0,-6.0,-237.0,-413.0,-3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,14395.0,429.0611,0.207009,329.2101,13.0,0.3875,2.0,0.8942,12117.0,230.5514,0.240114,8.7928,-535.0,-143.0,-8.0,-1178.0,-209.0,-16.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,6967.0,207.6602,0.10019,205.9314,61.0,1.8182,16.0,3.3383,7461.0,91.7735,0.0955776,0.5067,334.0,-211.0,0.0,180.0,-251.0,-3.0,2013,1
221,4.0,2.0,4.0,1.0,0.0,0.0,0.0,13625.0,447.2101,0.219351,942.5711,18.0,0.5908,7.0,0.9519,11154.0,234.6499,0.185381,6.1707,-447.0,178.0,-24.0,-411.0,314.0,-27.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,9083.0,298.1291,0.146229,852.8337,11.0,0.3611,9.0,1.2473,10291.0,206.3239,0.163003,5.4158,336.0,549.0,8.0,276.0,-150.0,-3.0,6.0,0.0,7.0,1.0,0.0,0.0,0.0,22574.0,740.9409,0.363423,280.9956,18.0,0.5908,7.0,1.2473,13966.0,326.9475,0.258296,9.6499,132.0,1.0,2.0,462.0,213.0,2.0,6.0,0.0,2.0,2.0,0.0,0.0,0.0,5126.0,168.2495,0.0825244,297.6039,10.0,0.3282,2.0,1.6411,13800.0,321.4989,0.253991,9.6827,1089.0,912.0,20.0,1851.0,1528.0,23.0,2.0,1.0,10.0,0.0,0.0,0.0,0.0,11707.0,384.256,0.188473,235.372,76.0,2.4945,9.0,4.8249,9378.0,176.3567,0.139329,1.2144,560.0,106.0,-2.0,1059.0,-658.0,3.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,16856.0,553.2604,0.365355,636.9584,10.0,0.3282,5.0,0.9847,11187.0,235.733,0.27344,8.14,447.0,-178.0,24.0,411.0,-314.0,27.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,4686.0,153.8074,0.101569,928.7527,14.0,0.4595,7.0,1.1816,7830.0,125.547,0.145634,4.9234,-336.0,-549.0,-8.0,-276.0,150.0,3.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,8137.0,267.0788,0.17637,663.2823,9.0,0.2954,6.0,0.9519,8812.0,157.779,0.18302,7.1882,-132.0,-1.0,-2.0,-462.0,-213.0,-2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,7401.0,242.9212,0.160417,215.7112,13.0,0.4267,5.0,1.0832,11771.0,254.9015,0.295674,9.9125,-1089.0,-912.0,-20.0,-1851.0,-1528.0,-23.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,9056.0,297.2429,0.196289,262.3851,35.0,1.1488,9.0,2.1663,6690.0,88.1291,0.102233,0.7549,-560.0,-106.0,2.0,-1059.0,658.0,-3.0,1828,1
222,5.0,1.0,3.0,0.0,0.0,0.0,0.0,20565.0,680.5847,0.275062,893.0171,15.0,0.4964,5.0,1.0259,12165.0,271.0756,0.223475,7.3469,359.0,30.0,-1.0,748.0,398.0,5.0,2.0,3.0,8.0,0.0,0.0,0.0,0.0,7716.0,255.3558,0.103203,1086.5196,16.0,0.5295,8.0,1.6216,10770.0,224.909,0.185414,5.8577,578.0,814.0,15.0,729.0,533.0,12.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,17414.0,576.3045,0.232916,430.7887,28.0,0.9266,8.0,2.118,11810.0,259.3271,0.213789,7.8103,-420.0,-532.0,-4.0,-1134.0,-941.0,-7.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,19103.0,632.2008,0.255507,389.7518,15.0,0.4964,7.0,1.1914,13223.0,306.0894,0.25234,10.0607,-179.0,-110.0,11.0,147.0,398.0,27.0,1.0,5.0,6.0,0.0,0.0,0.0,0.0,9967.0,329.8511,0.133311,305.6591,68.0,2.2504,5.0,5.3282,8555.0,151.6051,0.124982,1.059,-21.0,396.0,5.0,37.0,470.0,1.0,1.0,6.0,3.0,0.0,0.0,0.0,0.0,9155.0,302.9785,0.131615,1048.3618,16.0,0.5295,8.0,1.2245,9167.0,171.8588,0.180903,6.8505,-359.0,-30.0,1.0,-748.0,-398.0,-5.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,12836.0,424.7987,0.184534,923.5632,7.0,0.2317,6.0,1.39,8699.0,156.3707,0.164599,5.262,-578.0,-814.0,-15.0,-729.0,-533.0,-12.0,6.0,1.0,1.0,2.0,0.0,0.0,0.0,18988.0,628.3949,0.272977,351.2962,14.0,0.4633,7.0,0.9928,13032.0,299.7683,0.315546,9.134,420.0,532.0,4.0,1134.0,941.0,7.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,21677.0,717.3855,0.311635,584.8759,11.0,0.364,2.0,0.9928,10949.0,230.8329,0.242981,8.5714,179.0,110.0,-11.0,-147.0,-398.0,-27.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,6903.0,228.4501,0.0992395,331.3403,49.0,1.6216,16.0,2.0849,6729.0,91.1748,0.0959708,0.8274,21.0,-396.0,-5.0,-37.0,-470.0,-1.0,1813,1
223,6.0,0.0,4.0,0.0,0.0,0.0,0.0,18506.0,465.3646,0.184886,563.2104,11.0,0.2766,6.0,1.4837,18445.0,334.5013,0.261203,9.2037,399.0,20.0,2.0,159.0,134.0,0.0,3.0,1.0,8.0,0.0,0.0,0.0,0.0,21680.0,545.1802,0.216596,967.9464,23.0,0.5784,7.0,1.7603,13886.0,219.8575,0.17168,7.0411,387.0,140.0,-2.0,415.0,117.0,-1.0,5.0,3.0,9.0,1.0,0.0,0.0,0.0,25722.0,646.8231,0.256978,461.9195,22.0,0.5532,8.0,1.5842,16296.0,280.461,0.219004,8.2481,958.0,921.0,21.0,1727.0,1294.0,32.0,5.0,0.0,5.0,1.0,0.0,0.0,0.0,29603.0,744.4174,0.295752,226.9237,37.0,0.9304,9.0,2.1375,18114.0,326.1777,0.254703,9.5306,-321.0,-151.0,-5.0,-380.0,618.0,-5.0,0.0,3.0,15.0,0.0,0.0,0.0,0.0,4583.0,115.2473,0.045787,361.886,71.0,1.7854,21.0,3.4954,9900.0,119.6228,0.0934096,1.031,242.0,-8.0,1.0,238.0,-591.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,13050.0,328.1643,0.252613,639.1282,17.0,0.4275,6.0,1.0562,14082.0,224.7863,0.217966,8.0469,-399.0,-20.0,-2.0,-159.0,-134.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,7421.0,186.6136,0.143651,1212.6739,16.0,0.4023,14.0,2.0872,11938.0,170.8718,0.165687,5.8843,-387.0,-140.0,2.0,-415.0,-117.0,1.0,3.0,5.0,3.0,0.0,0.0,0.0,0.0,16191.0,407.15,0.313415,513.5457,14.0,0.3521,9.0,1.2573,14745.0,241.4585,0.234132,7.4434,-958.0,-921.0,-21.0,-1727.0,-1294.0,-32.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,13092.0,329.2205,0.253426,343.4535,24.0,0.6035,9.0,1.031,17471.0,310.0084,0.300603,10.5868,321.0,151.0,5.0,380.0,-618.0,5.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,1906.0,47.9296,0.0368951,471.9782,56.0,1.4082,11.0,3.093,8490.0,84.166,0.0816117,1.0059,-242.0,8.0,-1.0,-238.0,591.0,-1.0,2386,1
224,1.0,3.0,0.0,0.0,0.0,0.0,0.0,17268.0,516.7481,0.332954,715.9002,18.0,0.5387,8.0,1.3167,12890.0,255.0823,0.263385,9.6958,280.0,246.0,16.0,756.0,549.0,20.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,5201.0,155.6409,0.100283,981.2469,31.0,0.9277,14.0,2.1247,9891.0,165.3367,0.170721,6.8828,121.0,654.0,15.0,-184.0,706.0,25.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,14146.0,423.3217,0.272757,539.3716,12.0,0.3591,3.0,1.1372,13078.0,260.7082,0.269194,9.8155,-695.0,-434.0,-13.0,-1193.0,-576.0,-16.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,12582.0,376.5187,0.242601,417.4863,13.0,0.389,5.0,1.4364,11784.0,221.985,0.229211,8.8579,-536.0,-491.0,-19.0,-960.0,-890.0,-18.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,2666.0,79.7805,0.0514047,278.0948,54.0,1.616,14.0,2.7531,6550.0,65.3566,0.0674886,0.4489,-602.0,-29.0,0.0,-1162.0,367.0,-2.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,12705.0,380.1995,0.184856,600.0898,16.0,0.4788,4.0,0.9576,12458.0,242.1546,0.184169,8.1397,-280.0,-246.0,-16.0,-756.0,-549.0,-20.0,2.0,1.0,10.0,0.0,0.0,0.0,0.0,8629.0,258.2244,0.125551,666.1646,13.0,0.389,9.0,1.8254,11929.0,226.3242,0.17213,5.596,-121.0,-654.0,-15.0,184.0,-706.0,-25.0,3.0,1.0,7.0,0.0,0.0,0.0,0.0,18172.0,543.8005,0.264401,226.8329,19.0,0.5686,8.0,1.8853,15100.0,321.217,0.244298,9.4564,695.0,434.0,13.0,1193.0,576.0,16.0,6.0,0.0,3.0,1.0,0.0,0.0,0.0,22817.0,682.803,0.331985,413.2668,13.0,0.389,6.0,1.0773,16583.0,365.596,0.278049,9.4863,536.0,491.0,19.0,960.0,890.0,18.0,1.0,1.0,10.0,0.0,0.0,0.0,0.0,6406.0,191.7007,0.0932067,312.1197,59.0,1.7656,14.0,3.6808,9698.0,159.5611,0.121355,0.8678,602.0,29.0,0.0,1162.0,-367.0,2.0,2005,0
225,2.0,4.0,7.0,0.0,0.0,0.0,0.0,17733.0,521.5588,0.212252,727.7059,14.0,0.4118,6.0,0.8529,11772.0,215.7353,0.222361,7.2059,-477.0,-790.0,-17.0,-1866.0,-971.0,-22.0,1.0,6.0,5.0,0.0,0.0,0.0,0.0,7833.0,230.3824,0.0937556,915.5,12.0,0.3529,12.0,1.6176,9426.0,146.7353,0.15124,4.7941,-531.0,-542.0,-10.0,-1384.0,-280.0,-13.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,21737.0,639.3235,0.260177,509.0,16.0,0.4706,6.0,0.8235,12875.0,248.1765,0.255799,8.1471,-611.0,-171.0,-14.0,-836.0,-155.0,-16.0,4.0,2.0,4.0,1.0,0.0,0.0,0.0,33172.0,975.6471,0.397046,426.6471,14.0,0.4118,3.0,1.6765,13546.0,267.9118,0.276141,9.0,-327.0,-451.0,-15.0,-378.0,-665.0,-14.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,3072.0,90.3529,0.0367697,290.2941,60.0,1.7647,16.0,3.3529,7553.0,91.6471,0.0944583,1.2647,-49.0,167.0,5.0,-42.0,248.0,5.0,3.0,2.0,5.0,1.0,0.0,0.0,0.0,15797.0,464.6176,0.203522,977.7941,9.0,0.2647,4.0,1.0588,14548.0,297.3824,0.247553,8.7059,477.0,790.0,17.0,1866.0,971.0,22.0,1.0,1.0,12.0,0.0,0.0,0.0,0.0,10694.0,314.5294,0.137777,1346.6471,13.0,0.3824,11.0,1.6765,11394.0,204.6176,0.17033,4.7941,531.0,542.0,10.0,1384.0,280.0,13.0,4.0,3.0,6.0,0.0,0.0,0.0,0.0,25324.0,744.8235,0.326265,642.7059,27.0,0.7941,8.0,2.1176,13884.0,277.8529,0.231295,8.0882,611.0,171.0,14.0,836.0,155.0,16.0,4.0,4.0,5.0,0.0,0.0,0.0,0.0,21769.0,640.2647,0.280463,421.8824,12.0,0.3529,5.0,0.9118,14066.0,283.2059,0.235752,8.5,327.0,451.0,15.0,378.0,665.0,14.0,3.0,2.0,10.0,0.0,0.0,0.0,0.0,4034.0,118.6471,0.0519725,260.0588,57.0,1.6765,15.0,2.9118,9137.0,138.2353,0.11507,1.0,49.0,-167.0,-5.0,42.0,-248.0,-5.0,2040,0
226,1.0,2.0,0.0,0.0,0.0,0.0,0.0,17866.0,509.4867,0.304097,376.8821,18.0,0.5133,7.0,1.2262,15111.0,300.6559,0.310285,9.0399,41.0,-225.0,-3.0,730.0,-80.0,5.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,3534.0,100.7795,0.0601522,576.8726,16.0,0.4563,16.0,2.2529,9619.0,144.0399,0.148657,5.2757,-323.0,-149.0,-10.0,-55.0,-167.0,-4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,14035.0,400.2376,0.23889,794.6008,11.0,0.3137,8.0,1.4829,12309.0,220.751,0.227823,8.9544,-378.0,-241.0,-4.0,-405.0,-173.0,-11.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,15146.0,431.9202,0.2578,219.8954,19.0,0.5418,8.0,1.3118,12776.0,234.0684,0.241567,9.6673,9.0,-76.0,-11.0,39.0,-273.0,-11.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,8170.0,232.9848,0.139061,354.8669,58.0,1.654,15.0,3.0798,7003.0,69.4392,0.0716686,0.8555,208.0,-171.0,6.0,301.0,111.0,11.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,8668.0,247.1863,0.144455,651.3593,16.0,0.4563,13.0,1.0266,11706.0,203.5551,0.181444,7.0722,-41.0,225.0,3.0,-730.0,80.0,-5.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,6878.0,196.1407,0.114624,830.4753,26.0,0.7414,12.0,1.654,11403.0,194.9144,0.173743,5.5608,323.0,149.0,10.0,55.0,167.0,4.0,2.0,1.0,7.0,0.0,0.0,0.0,0.0,17770.0,506.749,0.296142,435.7985,12.0,0.3422,10.0,1.3403,13332.0,249.924,0.222775,8.0989,378.0,241.0,4.0,405.0,173.0,11.0,3.0,0.0,4.0,1.0,0.0,0.0,0.0,20986.0,598.4601,0.349738,488.4981,17.0,0.4848,5.0,1.9106,16958.0,353.327,0.314943,11.749,-9.0,76.0,11.0,-39.0,273.0,11.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,5703.0,162.6331,0.0950421,242.3099,86.0,2.4525,21.0,4.192,8781.0,120.1426,0.107095,0.827,-208.0,171.0,-6.0,-301.0,-111.0,-11.0,2104,0
227,0.0,3.0,1.0,0.0,0.0,0.0,0.0,5015.0,171.0631,0.155567,722.1489,15.0,0.5117,9.0,1.0915,9403.0,188.9369,0.219767,7.7771,-801.0,-207.0,-22.0,-1448.0,-531.0,-37.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,4397.0,149.9829,0.136396,858.3172,19.0,0.6481,12.0,1.7396,8235.0,149.0961,0.173425,4.9119,208.0,-615.0,-7.0,510.0,-104.0,-5.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,12793.0,436.3729,0.396842,642.979,13.0,0.4434,11.0,1.2962,9572.0,194.7015,0.226472,8.05,-607.0,18.0,-6.0,-506.0,-184.0,-7.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,5737.0,195.6907,0.177963,555.5884,12.0,0.4093,5.0,1.2962,10950.0,241.7055,0.281145,10.2331,-221.0,-12.0,-3.0,-354.0,-840.0,-13.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,4295.0,146.5037,0.133232,309.9261,40.0,1.3644,9.0,2.7288,6364.0,85.2757,0.0991914,0.7845,-153.0,-98.0,1.0,-102.0,314.0,1.0,7.0,0.0,7.0,1.0,0.0,0.0,0.0,25618.0,873.8374,0.360822,209.2325,16.0,0.5458,7.0,1.0574,14884.0,375.8954,0.277435,9.3803,801.0,207.0,22.0,1448.0,531.0,37.0,2.0,2.0,9.0,0.0,0.0,0.0,0.0,6991.0,238.465,0.0984662,1111.5861,13.0,0.4434,26.0,2.0466,10952.0,241.7737,0.178445,7.0949,-208.0,615.0,7.0,-510.0,104.0,5.0,4.0,1.0,10.0,0.0,0.0,0.0,0.0,11468.0,391.1768,0.161523,444.5253,28.0,0.9551,9.0,2.1489,12065.0,279.7385,0.206465,8.3229,607.0,-18.0,6.0,506.0,184.0,7.0,3.0,1.0,9.0,0.0,0.0,0.0,0.0,20878.0,712.1546,0.29406,410.8243,18.0,0.614,7.0,1.9443,13556.0,330.5969,0.244002,9.278,221.0,12.0,3.0,354.0,840.0,13.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,6044.0,206.1626,0.085128,222.9449,50.0,1.7055,16.0,3.0358,7584.0,126.8903,0.0936538,0.4775,153.0,98.0,-1.0,102.0,-314.0,-1.0,1759,0
228,0.0,4.0,4.0,0.0,0.0,0.0,0.0,9135.0,279.6429,0.238437,846.0612,15.0,0.4592,13.0,1.5,9620.0,163.6531,0.177202,6.3673,-496.0,-331.0,-21.0,-2242.0,-567.0,-35.0,4.0,1.0,3.0,1.0,0.0,0.0,0.0,7617.0,233.1735,0.198815,687.2755,13.0,0.398,13.0,1.9592,10163.0,180.2755,0.1952,5.5102,604.0,307.0,1.0,658.0,449.0,8.0,4.0,3.0,5.0,1.0,0.0,0.0,0.0,10580.0,323.8776,0.276154,598.4082,12.0,0.3673,10.0,1.2857,11438.0,219.3061,0.237462,7.6837,638.0,210.0,5.0,529.0,421.0,-1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,9479.0,290.1735,0.247416,209.2041,11.0,0.3367,2.0,0.949,13316.0,276.7959,0.299712,11.0204,-52.0,-134.0,-3.0,535.0,226.0,12.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,1501.0,45.949,0.0391783,200.8163,58.0,1.7755,22.0,2.7857,7002.0,83.5102,0.0904239,1.102,41.0,221.0,-2.0,372.0,613.0,-1.0,7.0,2.0,1.0,2.0,0.0,0.0,0.0,21796.0,667.2245,0.391282,675.2143,13.0,0.398,4.0,1.0714,15944.0,357.2449,0.289212,9.5816,496.0,331.0,21.0,2242.0,567.0,35.0,1.0,2.0,8.0,0.0,0.0,0.0,0.0,8294.0,253.898,0.148894,811.5918,18.0,0.551,14.0,2.7245,10264.0,183.3673,0.148447,4.7449,-604.0,-307.0,-1.0,-658.0,-449.0,-8.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,12550.0,384.1837,0.225298,270.551,19.0,0.5816,9.0,1.1939,12382.0,248.2041,0.200937,7.7143,-638.0,-210.0,-5.0,-529.0,-421.0,1.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,10924.0,334.4082,0.196108,174.3061,14.0,0.4286,6.0,1.3776,15173.0,333.6429,0.270105,10.898,52.0,134.0,3.0,-535.0,-226.0,-12.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,2140.0,65.5102,0.0384174,248.8163,57.0,1.7449,22.0,3.7347,7958.0,112.7755,0.0912989,1.5918,-41.0,-221.0,2.0,-372.0,-613.0,1.0,1960,0
