,gameid,datacompleteness,league,year,split,playoffs,date,game,patch,participantid,side,position,playername,playerid,teamname,teamid,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,elementaldrakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,chemtechs,hextechs,dragons (type unknown),elders,opp_elders,firstherald,heralds,opp_heralds,firstbaron,barons,opp_barons,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,turretplates,opp_turretplates,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,gspd,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15,opp_deathsat15
37504,ESPORTSTMNT03_3125864,complete,LCS,2023,Spring,0,2023-03-10 22:07:50,1,13.04,5,Blue,sup,Zven,oe:player:10fcffece0ac7be85f09c4b51a75762,Cloud9,oe:team:fc8e90107dabb9a35c490b0d86adea0,Annie,Sejuani,Vi,Aphelios,Gnar,Ahri,1748,1,1,1,10,14,3,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.4805,0.5835,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,7971,273.6041,0.108614,284.4508,114.611,43,1.476,17,0.5835,12,93,3.1922,8043,4201,144.1991,0.117048,6185,,23.0,23.0,0,,,0.7895,2516.0,1779.0,8.0,2118.0,2113.0,17.0,398.0,-334.0,-9.0,0.0,1.0,0.0,0.0,0.0,0.0,3676.0,3057.0,10.0,3301.0,3448.0,26.0,375.0,-391.0,-16.0,0.0,3.0,0.0,0.0,1.0,0.0
37505,ESPORTSTMNT03_3125864,complete,LCS,2023,Spring,0,2023-03-10 22:07:50,1,13.04,6,Red,top,Summit,oe:player:99ce2ea4de279c28bb0315848da8a48,Team Liquid,oe:team:8eb884e168f28402ce685bedebb5250,Cho'Gath,Gragas,Caitlyn,Ashe,Lulu,LeBlanc,1748,0,1,4,1,3,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.103,0.5835,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,14830,509.0389,0.333236,1166.4302,1447.9634,21,0.7208,6,0.2059,11,36,1.2357,10131,6289,215.8696,0.2616,9275,,229.0,229.0,0,,,7.8604,3555.0,4950.0,97.0,3210.0,4945.0,81.0,345.0,5.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,5963.0,7518.0,144.0,5242.0,7360.0,123.0,721.0,158.0,21.0,0.0,1.0,0.0,1.0,2.0,0.0
37506,ESPORTSTMNT03_3125864,complete,LCS,2023,Spring,0,2023-03-10 22:07:50,1,13.04,7,Red,jng,Pyosik,oe:player:a2357eb17578485c2ba736db36cbc42,Team Liquid,oe:team:8eb884e168f28402ce685bedebb5250,Lee Sin,Gragas,Caitlyn,Ashe,Lulu,LeBlanc,1748,0,1,2,2,3,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.103,0.5835,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,0.0,1.0,5045,173.1693,0.113363,779.5195,731.8421,16,0.5492,8,0.2746,7,30,1.0297,7843,4001,137.3341,0.166434,6625,,145.0,16.0,129,,,4.9771,2686.0,3114.0,53.0,2975.0,3129.0,65.0,-289.0,-15.0,-12.0,0.0,0.0,0.0,0.0,1.0,0.0,4339.0,5045.0,84.0,4638.0,5183.0,96.0,-299.0,-138.0,-12.0,1.0,0.0,1.0,0.0,3.0,0.0
37507,ESPORTSTMNT03_3125864,complete,LCS,2023,Spring,0,2023-03-10 22:07:50,1,13.04,8,Red,mid,Haeri,oe:player:20c094acbddf3fbdfd91293511b4472,Team Liquid,oe:team:8eb884e168f28402ce685bedebb5250,Akali,Gragas,Caitlyn,Ashe,Lulu,LeBlanc,1748,0,1,2,1,3,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.103,0.5835,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,10393,356.7391,0.233535,608.6499,376.9565,7,0.2403,7,0.2403,3,22,0.7551,9675,5833,200.2174,0.242633,9425,,234.0,234.0,0,,,8.032,3000.0,4759.0,76.0,3207.0,4753.0,89.0,-207.0,6.0,-13.0,0.0,0.0,0.0,0.0,0.0,0.0,4585.0,7231.0,121.0,5094.0,7566.0,143.0,-509.0,-335.0,-22.0,0.0,1.0,1.0,0.0,2.0,1.0
37508,ESPORTSTMNT03_3125864,complete,LCS,2023,Spring,0,2023-03-10 22:07:50,1,13.04,9,Red,bot,Yeon,oe:player:f6b8af05a5af22004a67a78f3046b92,Team Liquid,oe:team:8eb884e168f28402ce685bedebb5250,Xayah,Gragas,Caitlyn,Ashe,Lulu,LeBlanc,1748,0,0,3,2,3,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.103,0.5835,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,11189,384.0618,0.251421,406.7849,220.7094,10,0.3432,8,0.2746,4,27,0.9268,9551,5709,195.9611,0.237475,9500,,244.0,236.0,8,,,8.3753,3101.0,3474.0,82.0,3867.0,3677.0,93.0,-766.0,-203.0,-11.0,0.0,0.0,1.0,1.0,0.0,0.0,4646.0,5019.0,123.0,6249.0,6053.0,143.0,-1603.0,-1034.0,-20.0,0.0,1.0,1.0,2.0,0.0,0.0
37509,ESPORTSTMNT03_3125864,complete,LCS,2023,Spring,0,2023-03-10 22:07:50,1,13.04,10,Red,sup,CoreJJ,oe:player:05fafeaf23dc3285558a4e968970b9f,Team Liquid,oe:team:8eb884e168f28402ce685bedebb5250,Rakan,Gragas,Caitlyn,Ashe,Lulu,LeBlanc,1748,0,0,3,2,3,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.103,0.5835,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,3046,104.5538,0.0684448,383.8558,385.984,74,2.54,16,0.5492,14,111,3.8101,6050,2208,75.7895,0.0918577,5950,,40.0,40.0,0,,,1.373,2118.0,2113.0,17.0,2516.0,1779.0,8.0,-398.0,334.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,3301.0,3448.0,26.0,3676.0,3057.0,10.0,-375.0,391.0,16.0,0.0,1.0,0.0,0.0,3.0,0.0
37510,ESPORTSTMNT03_3125864,complete,LCS,2023,Spring,0,2023-03-10 22:07:50,1,13.04,100,Blue,team,,,Cloud9,oe:team:fc8e90107dabb9a35c490b0d86adea0,,Sejuani,Vi,Aphelios,Gnar,Ahri,1748,1,14,3,38,14,3,1.0,0.0,0.0,0.0,1.0,,,,0.4805,0.5835,1.0,4.0,0.0,4.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,9.0,2.0,0.0,1.0,3.0,6.0,1.0,0.0,73388,2519.0389,,2688.5355,2791.373,97,3.3295,69,2.3684,37,266,9.1304,55103,35895,1232.0938,,48685,0.176839,,768.0,202,,,33.2952,15775.0,18283.0,336.0,14460.0,18410.0,325.0,1315.0,-127.0,11.0,1.0,3.0,0.0,0.0,0.0,1.0,24899.0,29219.0,515.0,22834.0,28261.0,498.0,2065.0,958.0,17.0,3.0,10.0,1.0,1.0,4.0,3.0
37511,ESPORTSTMNT03_3125864,complete,LCS,2023,Spring,0,2023-03-10 22:07:50,1,13.04,200,Red,team,,,Team Liquid,oe:team:8eb884e168f28402ce685bedebb5250,,Gragas,Caitlyn,Ashe,Lulu,LeBlanc,1748,0,3,14,8,3,14,0.0,0.0,0.0,0.0,0.0,,,,0.103,0.5835,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,9.0,1.0,0.0,6.0,3.0,0.0,1.0,44503,1527.5629,,3345.2403,3163.4554,128,4.3936,45,1.5446,39,226,7.7574,43250,24042,825.2403,,40775,-0.176839,,755.0,137,,,30.6178,14460.0,18410.0,325.0,15775.0,18283.0,336.0,-1315.0,127.0,-11.0,0.0,0.0,1.0,1.0,3.0,0.0,22834.0,28261.0,498.0,24899.0,29219.0,515.0,-2065.0,-958.0,-17.0,1.0,4.0,3.0,3.0,10.0,1.0
37524,ESPORTSTMNT03_3123916,complete,LCS,2023,Spring,0,2023-03-10 23:04:09,1,13.04,1,Blue,top,Impact,oe:player:21f59b54f62b5b8b4bc0f63f0f617fc,FlyQuest,oe:team:2e66da41dc460dd378e3bcc57042d31,Sion,Zoe,Varus,Annie,Veigar,Lissandra,1986,1,2,2,8,14,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.423,0.8157,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,1.0,0.0,18585,561.4804,0.223851,824.0483,2048.1269,13,0.3927,5,0.1511,7,32,0.9668,11264,6937,209.577,0.172181,10175,,233.0,233.0,0,,,7.0393,3352.0,4655.0,79.0,3073.0,4130.0,76.0,279.0,525.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,4928.0,7314.0,128.0,5043.0,6962.0,124.0,-115.0,352.0,4.0,1.0,0.0,0.0,1.0,1.0,1.0
37525,ESPORTSTMNT03_3123916,complete,LCS,2023,Spring,0,2023-03-10 23:04:09,1,13.04,2,Blue,jng,Spica,oe:player:fbadcf84fcfb01a251de88055f631cb,FlyQuest,oe:team:2e66da41dc460dd378e3bcc57042d31,Vi,Zoe,Varus,Annie,Veigar,Lissandra,1986,1,3,6,10,14,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.423,0.8157,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,0.0,0.0,12796,386.5861,0.154124,913.4441,1301.6616,11,0.3323,12,0.3625,10,53,1.6012,11567,7240,218.7311,0.179702,10000,,196.0,13.0,183,,,5.9215,2783.0,3074.0,53.0,2823.0,2673.0,53.0,-40.0,401.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,4589.0,5380.0,87.0,4764.0,5170.0,88.0,-175.0,210.0,-1.0,1.0,1.0,4.0,1.0,5.0,1.0
37526,ESPORTSTMNT03_3123916,complete,LCS,2023,Spring,0,2023-03-10 23:04:09,1,13.04,3,Blue,mid,VicLa,oe:player:d709285b163a94af9d819e568c592ba,FlyQuest,oe:team:2e66da41dc460dd378e3bcc57042d31,Ahri,Zoe,Varus,Annie,Veigar,Lissandra,1986,1,5,0,8,14,13,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.423,0.8157,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,30801,930.5438,0.370989,334.8338,226.6163,12,0.3625,11,0.3323,9,47,1.4199,16263,11936,360.6042,0.29626,14775,,334.0,324.0,10,,,10.0906,3669.0,5088.0,99.0,3100.0,4678.0,84.0,569.0,410.0,15.0,0.0,1.0,0.0,0.0,1.0,0.0,5809.0,7850.0,152.0,5009.0,7107.0,129.0,800.0,743.0,23.0,0.0,2.0,0.0,1.0,3.0,0.0
37527,ESPORTSTMNT03_3123916,complete,LCS,2023,Spring,0,2023-03-10 23:04:09,1,13.04,4,Blue,bot,Prince,oe:player:030a726de315d9ad86989bf360809e9,FlyQuest,oe:team:2e66da41dc460dd378e3bcc57042d31,Kai'Sa,Zoe,Varus,Annie,Veigar,Lissandra,1986,1,4,3,4,14,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.423,0.8157,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,16960,512.3867,0.204278,559.1239,433.2628,24,0.7251,17,0.5136,4,66,1.994,14731,10404,314.3202,0.258235,12050,,316.0,300.0,16,,,9.5468,3259.0,3189.0,87.0,3560.0,3255.0,86.0,-301.0,-66.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5216.0,5950.0,143.0,5879.0,6084.0,147.0,-663.0,-134.0,-4.0,0.0,0.0,0.0,2.0,2.0,0.0
37528,ESPORTSTMNT03_3123916,complete,LCS,2023,Spring,0,2023-03-10 23:04:09,1,13.04,5,Blue,sup,Eyla,oe:player:dbe844fcbbc7f54654e54242e79acac,FlyQuest,oe:team:2e66da41dc460dd378e3bcc57042d31,Rakan,Zoe,Varus,Annie,Veigar,Lissandra,1986,1,0,2,11,14,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.423,0.8157,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,3882,117.281,0.0467576,297.4018,485.5287,97,2.9305,28,0.8459,13,177,5.3474,8099,3772,113.9577,0.093623,6725,,51.0,51.0,0,,,1.5408,2296.0,2418.0,16.0,2560.0,2520.0,15.0,-264.0,-102.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,3463.0,3260.0,26.0,4073.0,3944.0,32.0,-610.0,-684.0,-6.0,0.0,1.0,2.0,1.0,5.0,0.0
37529,ESPORTSTMNT03_3123916,complete,LCS,2023,Spring,0,2023-03-10 23:04:09,1,13.04,6,Red,top,Revenge,oe:player:6dd6c65f233361c424b431921d60ff6,Immortals,oe:team:c334c629fea759876e9e04afbe4aee7,K'Sante,Caitlyn,Zeri,Gragas,Jax,Renekton,1986,0,4,3,5,13,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3927,0.8157,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,1.0,18724,565.6798,0.27174,841.994,1157.7341,12,0.3625,14,0.423,6,52,1.571,11526,7199,217.4924,0.221863,11500,,248.0,248.0,0,,,7.4924,3073.0,4130.0,76.0,3352.0,4655.0,79.0,-279.0,-525.0,-3.0,0.0,1.0,1.0,1.0,0.0,0.0,5043.0,6962.0,124.0,4928.0,7314.0,128.0,115.0,-352.0,-4.0,1.0,1.0,1.0,1.0,0.0,0.0
37530,ESPORTSTMNT03_3123916,complete,LCS,2023,Spring,0,2023-03-10 23:04:09,1,13.04,7,Red,jng,Kenvi,oe:player:c691200f8d12ee61ae01047c4629c62,Immortals,oe:team:c334c629fea759876e9e04afbe4aee7,Viego,Caitlyn,Zeri,Gragas,Jax,Renekton,1986,0,1,4,7,13,14,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.3927,0.8157,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,0.0,0.0,5114,154.5015,0.0742192,967.2508,669.9094,14,0.423,18,0.5438,17,64,1.9335,9117,4790,144.713,0.14762,8750,,167.0,24.0,143,,,5.0453,2823.0,2673.0,53.0,2783.0,3074.0,53.0,40.0,-401.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,4764.0,5170.0,88.0,4589.0,5380.0,87.0,175.0,-210.0,1.0,1.0,5.0,1.0,1.0,1.0,4.0
37531,ESPORTSTMNT03_3123916,complete,LCS,2023,Spring,0,2023-03-10 23:04:09,1,13.04,8,Red,mid,Bolulu,oe:player:fbced201ed9c0e35008d88cd92397dd,Immortals,oe:team:c334c629fea759876e9e04afbe4aee7,Galio,Caitlyn,Zeri,Gragas,Jax,Renekton,1986,0,2,2,8,13,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3927,0.8157,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,13939,421.1178,0.202296,580.1208,739.1239,19,0.574,5,0.1511,11,34,1.0272,11843,7516,227.0695,0.231632,12825,,259.0,259.0,0,,,7.8248,3100.0,4678.0,84.0,3669.0,5088.0,99.0,-569.0,-410.0,-15.0,0.0,1.0,0.0,0.0,1.0,0.0,5009.0,7107.0,129.0,5809.0,7850.0,152.0,-800.0,-743.0,-23.0,1.0,3.0,0.0,0.0,2.0,0.0
37532,ESPORTSTMNT03_3123916,complete,LCS,2023,Spring,0,2023-03-10 23:04:09,1,13.04,9,Red,bot,Tactical,oe:player:4e0619e57cb50c4ab1230c2dd72df1b,Immortals,oe:team:c334c629fea759876e9e04afbe4aee7,Xayah,Caitlyn,Zeri,Gragas,Jax,Renekton,1986,0,5,3,5,13,14,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3927,0.8157,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,23798,718.9728,0.345379,515.5891,393.0514,14,0.423,19,0.574,5,36,1.0876,13911,9584,289.5468,0.295365,13780,,333.0,313.0,20,,,10.0604,3560.0,3255.0,86.0,3259.0,3189.0,87.0,301.0,66.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,5879.0,6084.0,147.0,5216.0,5950.0,143.0,663.0,134.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0
37533,ESPORTSTMNT03_3123916,complete,LCS,2023,Spring,0,2023-03-10 23:04:09,1,13.04,10,Red,sup,Fleshy,oe:player:10be1f35d8b5ea6babf916a6e7dd8a4,Immortals,oe:team:c334c629fea759876e9e04afbe4aee7,Nautilus,Caitlyn,Zeri,Gragas,Jax,Renekton,1986,0,1,2,9,13,14,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.3927,0.8157,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,7329,221.4199,0.106365,351.7523,496.5861,63,1.9033,27,0.8157,21,114,3.4441,7686,3359,101.4804,0.103519,7575,,58.0,58.0,0,,,1.7523,2560.0,2520.0,15.0,2296.0,2418.0,16.0,264.0,102.0,-1.0,1.0,1.0,0.0,0.0,1.0,0.0,4073.0,3944.0,32.0,3463.0,3260.0,26.0,610.0,684.0,6.0,1.0,5.0,0.0,0.0,1.0,2.0
37534,ESPORTSTMNT03_3123916,complete,LCS,2023,Spring,0,2023-03-10 23:04:09,1,13.04,100,Blue,team,,,FlyQuest,oe:team:2e66da41dc460dd378e3bcc57042d31,,Zoe,Varus,Annie,Veigar,Lissandra,1986,1,14,13,41,14,13,1.0,1.0,0.0,0.0,0.0,,,,0.423,0.8157,0.0,3.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,7.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,83024,2508.2779,,2928.852,4495.1964,157,4.7432,73,2.2054,43,375,11.3293,61924,40289,1217.1903,,53725,-0.0130368,,921.0,209,,,34.139,15359.0,18424.0,334.0,15116.0,17256.0,314.0,243.0,1168.0,20.0,1.0,3.0,2.0,2.0,5.0,1.0,24005.0,29754.0,536.0,24768.0,29267.0,520.0,-763.0,487.0,16.0,2.0,4.0,6.0,6.0,16.0,2.0
37535,ESPORTSTMNT03_3123916,complete,LCS,2023,Spring,0,2023-03-10 23:04:09,1,13.04,200,Red,team,,,Immortals,oe:team:c334c629fea759876e9e04afbe4aee7,,Caitlyn,Zeri,Gragas,Jax,Renekton,1986,0,13,14,34,13,14,0.0,0.0,0.0,0.0,1.0,,,,0.3927,0.8157,1.0,2.0,3.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,7.0,0.0,0.0,2.0,1.0,0.0,1.0,68904,2081.6918,,3256.7069,3456.4048,122,3.6858,83,2.5076,60,300,9.0634,54083,32448,980.3021,,54430,0.0130368,,902.0,163,,,32.1752,15116.0,17256.0,314.0,15359.0,18424.0,334.0,-243.0,-1168.0,-20.0,2.0,5.0,1.0,1.0,3.0,2.0,24768.0,29267.0,520.0,24005.0,29754.0,536.0,763.0,-487.0,-16.0,6.0,16.0,2.0,2.0,4.0,6.0
37548,ESPORTSTMNT03_3124934,complete,LCS,2023,Spring,0,2023-03-11 00:06:30,1,13.04,1,Blue,top,Ssumday,oe:player:f35d122e169ccf24593a4d06927a3e2,Evil Geniuses,oe:team:f7f7324c151aa6ed770b244ce08e027,Sion,Aurelion Sol,Irelia,Annie,Yone,Gwen,2293,1,2,0,11,19,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4972,0.6542,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,19959,522.259,0.190216,464.9804,1513.2403,15,0.3925,10,0.2617,7,54,1.413,14823,9870,258.2643,0.203245,13575,,297.0,291.0,6,,,7.7715,3457.0,5112.0,87.0,3341.0,5051.0,93.0,116.0,61.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,5574.0,7911.0,135.0,5321.0,8008.0,145.0,253.0,-97.0,-10.0,1.0,0.0,0.0,0.0,1.0,0.0
37549,ESPORTSTMNT03_3124934,complete,LCS,2023,Spring,0,2023-03-11 00:06:30,1,13.04,2,Blue,jng,Inspired,oe:player:a8307167f3a1c933295bb9e3d43700e,Evil Geniuses,oe:team:f7f7324c151aa6ed770b244ce08e027,Poppy,Aurelion Sol,Irelia,Annie,Yone,Gwen,2293,1,1,0,14,19,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4972,0.6542,,,,,,,,,,,,,,,,,,,2.0,0.0,,,,,,,,0.0,0.0,11091,290.2137,0.105701,489.5508,1278.3689,14,0.3663,16,0.4187,11,73,1.9102,11816,6863,179.5813,0.141323,10825,,184.0,38.0,146,,,4.8147,2566.0,2674.0,49.0,2996.0,3340.0,56.0,-430.0,-666.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,3918.0,4919.0,73.0,4362.0,4960.0,88.0,-444.0,-41.0,-15.0,0.0,3.0,0.0,0.0,0.0,2.0
37550,ESPORTSTMNT03_3124934,complete,LCS,2023,Spring,0,2023-03-11 00:06:30,1,13.04,3,Blue,mid,ry0ma,oe:player:8f6ec8dc71e5774c6da704eb9d326be,Evil Geniuses,oe:team:f7f7324c151aa6ed770b244ce08e027,Azir,Aurelion Sol,Irelia,Annie,Yone,Gwen,2293,1,5,1,6,19,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4972,0.6542,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,3.0,0.0,29374,768.6175,0.279944,563.3144,515.9529,14,0.3663,13,0.3402,5,51,1.3345,17568,12615,330.0916,0.259773,15785,,371.0,327.0,44,,,9.7078,3130.0,4885.0,86.0,3065.0,4920.0,81.0,65.0,-35.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4775.0,7517.0,134.0,4839.0,7867.0,133.0,-64.0,-350.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
37551,ESPORTSTMNT03_3124934,complete,LCS,2023,Spring,0,2023-03-11 00:06:30,1,13.04,4,Blue,bot,FBI,oe:player:73d2b65353d7b00e0f198ffdc085edc,Evil Geniuses,oe:team:f7f7324c151aa6ed770b244ce08e027,Varus,Aurelion Sol,Irelia,Annie,Yone,Gwen,2293,1,11,4,5,19,6,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.4972,0.6542,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,29949,783.6633,0.285424,429.1321,281.4479,21,0.5495,11,0.2878,4,54,1.413,19292,14339,375.2028,0.295275,17350,,344.0,316.0,28,,,9.0013,4241.0,3212.0,85.0,3024.0,2961.0,70.0,1217.0,251.0,15.0,2.0,0.0,1.0,0.0,1.0,1.0,6851.0,5313.0,138.0,5367.0,4820.0,107.0,1484.0,493.0,31.0,4.0,1.0,2.0,1.0,1.0,1.0
37552,ESPORTSTMNT03_3124934,complete,LCS,2023,Spring,0,2023-03-11 00:06:30,1,13.04,5,Blue,sup,Vulcan,oe:player:81acc6bcde5c927c78e0990e9887f84,Evil Geniuses,oe:team:f7f7324c151aa6ed770b244ce08e027,Ashe,Aurelion Sol,Irelia,Annie,Yone,Gwen,2293,1,0,1,14,19,6,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.4972,0.6542,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,14555,380.8548,0.138714,214.1736,135.0458,96,2.512,17,0.4448,19,176,4.6053,9828,4875,127.5621,0.100384,8725,,22.0,22.0,0,,,0.5757,2713.0,2806.0,3.0,2433.0,2847.0,16.0,280.0,-41.0,-13.0,0.0,2.0,0.0,1.0,0.0,1.0,3976.0,4027.0,5.0,3645.0,4068.0,28.0,331.0,-41.0,-23.0,0.0,5.0,0.0,1.0,1.0,2.0
37553,ESPORTSTMNT03_3124934,complete,LCS,2023,Spring,0,2023-03-11 00:06:30,1,13.04,6,Red,top,Dhokla,oe:player:5385f74da3e5deb5b66d9a1ee56cf97,Counter Logic Gaming,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,K'Sante,Sejuani,Thresh,Caitlyn,Orianna,Tristana,2293,0,2,5,3,6,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.157,0.6542,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,12788,334.6184,0.241006,772.6995,1203.2185,14,0.3663,7,0.1832,5,39,1.0205,12537,7584,198.4474,0.212455,12350,,260.0,260.0,0,,,6.8033,3341.0,5051.0,93.0,3457.0,5112.0,87.0,-116.0,-61.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,5321.0,8008.0,145.0,5574.0,7911.0,135.0,-253.0,97.0,10.0,0.0,1.0,0.0,1.0,0.0,0.0
37554,ESPORTSTMNT03_3124934,complete,LCS,2023,Spring,0,2023-03-11 00:06:30,1,13.04,7,Red,jng,Contractz,oe:player:8a5dbe19794784cfd0553556844f045,Counter Logic Gaming,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,Vi,Sejuani,Thresh,Caitlyn,Orianna,Tristana,2293,0,1,6,2,6,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.157,0.6542,,,,,,,,,,,,,,,,,,,0.0,2.0,,,,,,,,0.0,0.0,6186,161.8666,0.116583,879.9564,1286.4544,11,0.2878,21,0.5495,10,62,1.6223,10742,5789,151.4784,0.162169,9900,,208.0,34.0,174,,,5.4427,2996.0,3340.0,56.0,2566.0,2674.0,49.0,430.0,666.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,4362.0,4960.0,88.0,3918.0,4919.0,73.0,444.0,41.0,15.0,0.0,0.0,2.0,0.0,3.0,0.0
37555,ESPORTSTMNT03_3124934,complete,LCS,2023,Spring,0,2023-03-11 00:06:30,1,13.04,8,Red,mid,Palafox,oe:player:fddde6d256bee26713f64ad9b2a9394,Counter Logic Gaming,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,Gragas,Sejuani,Thresh,Caitlyn,Orianna,Tristana,2293,0,0,1,3,6,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.157,0.6542,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,3.0,20160,527.5185,0.37994,908.6611,948.2774,19,0.4972,9,0.2355,5,43,1.1252,13726,8773,229.5595,0.245765,13275,,341.0,325.0,16,,,8.9228,3065.0,4920.0,81.0,3130.0,4885.0,86.0,-65.0,35.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,4839.0,7867.0,133.0,4775.0,7517.0,134.0,64.0,350.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
